Scary,Costume,film.Title,Title,Release.Year,Type,Genre,Plot,Poster,Metascore,imdbRating,imdbVotes,tomatoMeter,tomatoImage,tomatoConsensus,tomatoURL,BoxOffice,Awards,Fun.Facts,Director,Actor.1,Actor.2,Actor.3,Country,Website,Locations,formatted_address,lat,lng,location_type,Romance,Musical,Drama,Action,Comedy,SciFi,Horror,Adventure,Fantasy,Family,Crime,Western,FilmNoir,Thriller,Mystery,War,Biography,Documentary,Short,badgeo,poster_staging,poster_main
,,The Bachelor,The Bachelor,1999,movie,Comedy,"A committment-phobic man goes in search of a bride including his fed up girlfriend, to inherit his grandfather's $100 million inheritance.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,31,5,"14,959",9,rotten,"Predictable and unfunny, it's a poor homage to Buster Keaton.",http://www.rottentomatoes.com/m/1093976-bachelor/,N/A,1 win & 1 nomination.,SF Cable Cars are the only moving National Historical Landmark.,Gary Sinyor,Chris O'Donnell,Renee Zellweger,,USA,http://www.bachelormovie.com,Roof of Cable Car (California at Front Street),"Larkin St, San Francisco, CA 94109, USA",37.7907044,-122.4187692,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Bachelor.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Bachelor.jpg
,,The Bachelor,The Bachelor,1999,movie,Comedy,"A committment-phobic man goes in search of a bride including his fed up girlfriend, to inherit his grandfather's $100 million inheritance.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,31,5,"14,959",9,rotten,"Predictable and unfunny, it's a poor homage to Buster Keaton.",http://www.rottentomatoes.com/m/1093976-bachelor/,N/A,1 win & 1 nomination.,,Gary Sinyor,Chris O'Donnell,Renee Zellweger,,USA,http://www.bachelormovie.com,Pacific Stock Exchange (301 Pine Street at Sansome),NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Bachelor.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Bachelor.jpg
,,The Bachelor,The Bachelor,1999,movie,Comedy,"A committment-phobic man goes in search of a bride including his fed up girlfriend, to inherit his grandfather's $100 million inheritance.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,31,5,"14,959",9,rotten,"Predictable and unfunny, it's a poor homage to Buster Keaton.",http://www.rottentomatoes.com/m/1093976-bachelor/,N/A,1 win & 1 nomination.,,Gary Sinyor,Chris O'Donnell,Renee Zellweger,,USA,http://www.bachelormovie.com,Nina M. Designs (52 2nd Street at Jessie),NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Bachelor.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Bachelor.jpg
,,The Bachelor,The Bachelor,1999,movie,Comedy,"A committment-phobic man goes in search of a bride including his fed up girlfriend, to inherit his grandfather's $100 million inheritance.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,31,5,"14,959",9,rotten,"Predictable and unfunny, it's a poor homage to Buster Keaton.",http://www.rottentomatoes.com/m/1093976-bachelor/,N/A,1 win & 1 nomination.,,Gary Sinyor,Chris O'Donnell,Renee Zellweger,,USA,http://www.bachelormovie.com,Moose's Restaurant (1652 Stockton),"1652 Stockton St, San Francisco, CA 94133, USA",37.8011609,-122.4090968,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Bachelor.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Bachelor.jpg
,,The Bachelor,The Bachelor,1999,movie,Comedy,"A committment-phobic man goes in search of a bride including his fed up girlfriend, to inherit his grandfather's $100 million inheritance.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,31,5,"14,959",9,rotten,"Predictable and unfunny, it's a poor homage to Buster Keaton.",http://www.rottentomatoes.com/m/1093976-bachelor/,N/A,1 win & 1 nomination.,,Gary Sinyor,Chris O'Donnell,Renee Zellweger,,USA,http://www.bachelormovie.com,Mama's Restaurant (1701 Stockton),"1701 Stockton St, San Francisco, CA 94133, USA",37.80146,-122.4095298,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Bachelor.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Bachelor.jpg
,,The Bachelor,The Bachelor,1999,movie,Comedy,"A committment-phobic man goes in search of a bride including his fed up girlfriend, to inherit his grandfather's $100 million inheritance.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,31,5,"14,959",9,rotten,"Predictable and unfunny, it's a poor homage to Buster Keaton.",http://www.rottentomatoes.com/m/1093976-bachelor/,N/A,1 win & 1 nomination.,,Gary Sinyor,Chris O'Donnell,Renee Zellweger,,USA,http://www.bachelormovie.com,Danilo's Bakery (Green Street & Bannam Place),"516 Green St, San Francisco, CA 94133, USA",37.7997429,-122.407789,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Bachelor.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Bachelor.jpg
,,The Bachelor,The Bachelor,1999,movie,Comedy,"A committment-phobic man goes in search of a bride including his fed up girlfriend, to inherit his grandfather's $100 million inheritance.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,31,5,"14,959",9,rotten,"Predictable and unfunny, it's a poor homage to Buster Keaton.",http://www.rottentomatoes.com/m/1093976-bachelor/,N/A,1 win & 1 nomination.,,Gary Sinyor,Chris O'Donnell,Renee Zellweger,,USA,http://www.bachelormovie.com,Columbus Avenue at Green & Stockton,"San Francisco, CA 94133, USA",37.7994642,-122.40891,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Bachelor.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Bachelor.jpg
,,The Birds,The Birds,1963,movie,"Drama, Horror, Mystery",A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_SX300.jpg,N/A,7.7,"134,014",96,certified,"Proving once again that build-up is the key to suspense, Alfred Hitchcock successfully turned birds into some of the most terrifying villains in horror history.",http://www.rottentomatoes.com/m/1002448-birds/,N/A,Nominated for 1 Oscar. Another 3 wins & 5 nominations.,"The pet shop featured in the film does not exist, but was based on the now-closed Robison's House of Pets formerly located on Maiden Lane.",Alfred Hitchcock,Tippi Hedren,Suzanne Pleshette,Rod Taylor,USA,N/A,Powell and Geary Streets (Union Square),"Geary Blvd & Powell St, San Francisco, CA 94102, USA",37.7873819,-122.4082412,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Birds.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Birds.jpg
,,The Bridge,The Bridge,2006,movie,"Documentary, Drama","People suffer largely unnoticed while the rest of the world goes about its business. This is a documentary exploration of the mythic beauty of the Golden Gate Bridge, the most popular ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMDJhNTlkYmItZGYzMC00Zjg5LWEzMWUtMmMwNDcyNTRiZGEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,58,7.3,"9,495",67,fresh,"Tactlessly morbid or remarkably sensitive? Deeply disturbing or viscerally fascinating? Critics are divided on Eric Steele's unique documentary on the Golden Gate Bridge, wonder of the modern world and notorious suicide destination.",http://www.rottentomatoes.com/m/1169498-bridge/,"$49,313.00 ",2 nominations.,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Eric Steel,John Snowden,,,"UK, USA",http://www.thebridge-themovie.com/new/index.html,Golden Gate Bridge,"Golden Gate Bridge, San Francisco, CA, USA",37.8199286,-122.4782551,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Bridge.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Bridge.jpg
,,The Caine Mutiny,The Caine Mutiny,1954,movie,"Drama, War","When a U.S. Naval captain shows signs of mental instability that jeopardizes the ship, the first officer relieves him of command and faces court martial for mutiny.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4ODg4NzA3OV5BMl5BanBnXkFtZTgwMDcwODI5MjE@._V1_SX300.jpg,N/A,7.9,"20,500",92,fresh,N/A,http://www.rottentomatoes.com/m/caine_mutiny/,N/A,Nominated for 7 Oscars. Another 6 nominations.,,Edward Dmytryk,Humphrey Bogart,Fred MacMurray,Jose Ferrer,USA,N/A,The Embarcadero,"The Embarcadero, San Francisco, CA, USA",37.7980721,-122.3968204,GEOMETRIC_CENTER,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Caine Mutiny.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Caine Mutiny.jpg
,,The Caine Mutiny,The Caine Mutiny,1954,movie,"Drama, War","When a U.S. Naval captain shows signs of mental instability that jeopardizes the ship, the first officer relieves him of command and faces court martial for mutiny.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4ODg4NzA3OV5BMl5BanBnXkFtZTgwMDcwODI5MjE@._V1_SX300.jpg,N/A,7.9,"20,500",92,fresh,N/A,http://www.rottentomatoes.com/m/caine_mutiny/,N/A,Nominated for 7 Oscars. Another 6 nominations.,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Edward Dmytryk,Humphrey Bogart,Fred MacMurray,Jose Ferrer,USA,N/A,Golden Gate Bridge,"Golden Gate Bridge, San Francisco, CA, USA",37.8199286,-122.4782551,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Caine Mutiny.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Caine Mutiny.jpg
,,The Californians,The Californians,2005,movie,Drama,"Slick, smug developer Gavin Ransom has a dream: make millions by blanketing the coastal hills of northern California with flamboyant, mini mansions. His sister Olive a raving ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5ODkyNDg3MV5BMl5BanBnXkFtZTcwODM4MzIzMQ@@._V1_SX300.jpg,N/A,5,302,N/A,N/A,N/A,http://www.rottentomatoes.com/m/the_californians_2006/,N/A,N/A,,Jonathan Parker,Noah Wyle,,,USA,http://www.parkerfilmcompany.com,,"San Francisco, CA, USA",37.7749295,-122.4194155,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Californians.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Californians.jpg
,,The Candidate,The Candidate,1972,movie,"Comedy, Drama","Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MDI5Njc4NV5BMl5BanBnXkFtZTcwNjU5MDYyMQ@@._V1_SX300.jpg,N/A,7.1,"7,806",95,fresh,N/A,http://www.rottentomatoes.com/m/candidate/,N/A,Won 1 Oscar. Another 2 wins & 1 nomination.,"The hotel was originally supposed to be named the Crocker Hotel, after Charles Founder the railroad magnate who founded it. However, the hotel took the name the St. Francis after one of the earliest Gold Rush hotels. ",Michael Ritchie,Robert Redford,Peter Boyle,,USA,N/A,"Westin St. Francis Hotel (335 Powell Street, Union Square)","335 Powell St, San Francisco, CA 94102, USA",37.787802,-122.408812,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Candidate.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Candidate.jpg
,,The Competition,The Competition,1980,movie,"Drama, Romance, Music","The movie centers on a piano competition whose winner is assured of success. It is Paul's last chance to compete, but newcomer Heidi may be a better pianist. Can romance be far away? Will ...",https://images-na.ssl-images-amazon.com/images/M/MV5BOTUzMDg4NDAyMl5BMl5BanBnXkFtZTgwNjU5MTEyMDE@._V1_SX300.jpg,N/A,6.7,"1,508",100,fresh,N/A,http://www.rottentomatoes.com/m/competition/,N/A,Nominated for 2 Oscars. Another 3 nominations.,,Joel Oliansky,Richard Dreyfuss,Amy Irving,Lee Remick,USA,N/A,Pier 39,"Beach Street & The Embarcadero, San Francisco, CA 94133, United States",37.808673,-122.409821,APPROXIMATE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Competition.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Competition.jpg
,,The Competition,The Competition,1980,movie,"Drama, Romance, Music","The movie centers on a piano competition whose winner is assured of success. It is Paul's last chance to compete, but newcomer Heidi may be a better pianist. Can romance be far away? Will ...",https://images-na.ssl-images-amazon.com/images/M/MV5BOTUzMDg4NDAyMl5BMl5BanBnXkFtZTgwNjU5MTEyMDE@._V1_SX300.jpg,N/A,6.7,"1,508",100,fresh,N/A,http://www.rottentomatoes.com/m/competition/,N/A,Nominated for 2 Oscars. Another 3 nominations.,"Founded in 1853, 3 years after California joined the United States, the Academy was originally named the California Academy of Natural Sciences and was the first institution of its kind in the United States.",Joel Oliansky,Richard Dreyfuss,Amy Irving,Lee Remick,USA,N/A,California Academy of Sciences (Golden Gate Park),"55 Music Concourse Dr, San Francisco, CA 94118, USA",37.7698646,-122.4660947,APPROXIMATE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Competition.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Competition.jpg
,,The Conversation,The Conversation,1974,movie,"Drama, Mystery, Thriller","A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk2ZmViMDgtYjU2YS00OTJiLTg3YmYtYmY2MTY2NTliZThkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,86,7.9,"76,746",98,certified,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today.",http://www.rottentomatoes.com/m/conversation/,N/A,Nominated for 3 Oscars. Another 14 wins & 13 nominations.,,Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,USA,N/A,"American Roofing Co. Building (297 Kansas Street, Potrero Hill)","297 Kansas St, San Francisco, CA 94103, USA",37.7663064,-122.4035011,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Conversation.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Conversation.jpg
,,The Conversation,The Conversation,1974,movie,"Drama, Mystery, Thriller","A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk2ZmViMDgtYjU2YS00OTJiLTg3YmYtYmY2MTY2NTliZThkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,86,7.9,"76,746",98,certified,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today.",http://www.rottentomatoes.com/m/conversation/,N/A,Nominated for 3 Oscars. Another 14 wins & 13 nominations.,The park was originally a rock quarry and served as a campground for many survivors of the 1906 earthquake. The site was converted to a park in 1910.,Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,USA,N/A,Alta Plaza Park (Steiner Street),"Alta Plaza Park, Jackson St & Steiner St., San Francisco, CA 94115, USA",37.7911417,-122.4376241,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Conversation.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Conversation.jpg
,,The Conversation,The Conversation,1974,movie,"Drama, Mystery, Thriller","A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk2ZmViMDgtYjU2YS00OTJiLTg3YmYtYmY2MTY2NTliZThkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,86,7.9,"76,746",98,certified,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today.",http://www.rottentomatoes.com/m/conversation/,N/A,Nominated for 3 Oscars. Another 14 wins & 13 nominations.,"A partially-above ground parking structure near the building made it necessary for architects to make the Alcoa Building's diagonal bracing visible, instead of placing it inside and drastically reducing the amount usable interior space. ",Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,USA,N/A,Alcoa Building (1 Maritime Plaza),"300 Clay St, San Francisco, CA 94111, USA",37.7955357,-122.3991597,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Conversation.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Conversation.jpg
,,The Conversation,The Conversation,1974,movie,"Drama, Mystery, Thriller","A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk2ZmViMDgtYjU2YS00OTJiLTg3YmYtYmY2MTY2NTliZThkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,86,7.9,"76,746",98,certified,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today.",http://www.rottentomatoes.com/m/conversation/,N/A,Nominated for 3 Oscars. Another 14 wins & 13 nominations.,,Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,USA,N/A,Alamo Square (Hayes Valley),"Alamo Square, San Francisco, CA, USA",37.7763422,-122.4346334,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Conversation.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Conversation.jpg
,,The Conversation,The Conversation,1974,movie,"Drama, Mystery, Thriller","A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk2ZmViMDgtYjU2YS00OTJiLTg3YmYtYmY2MTY2NTliZThkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,86,7.9,"76,746",98,certified,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today.",http://www.rottentomatoes.com/m/conversation/,N/A,Nominated for 3 Oscars. Another 14 wins & 13 nominations.,"The hotel was originally supposed to be named the Crocker Hotel, after Charles Founder the railroad magnate who founded it. However, the hotel took the name the St. Francis after one of the earliest Gold Rush hotels. ",Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,USA,N/A,"Westin St. Francis Hotel (335 Powell Street, Union Square)","335 Powell St, San Francisco, CA 94102, USA",37.787802,-122.408812,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Conversation.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Conversation.jpg
,,The Conversation,The Conversation,1974,movie,"Drama, Mystery, Thriller","A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk2ZmViMDgtYjU2YS00OTJiLTg3YmYtYmY2MTY2NTliZThkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,86,7.9,"76,746",98,certified,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today.",http://www.rottentomatoes.com/m/conversation/,N/A,Nominated for 3 Oscars. Another 14 wins & 13 nominations.,"During the Civil War, pro-Union rallies were held in the Square, and thus the area was called ""Union Square"". ",Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,USA,N/A,Union Square,"Union Square, 333 Post St, San Francisco, CA 94108, USA",37.7883501,-122.4075872,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Conversation.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Conversation.jpg
,,The Conversation,The Conversation,1974,movie,"Drama, Mystery, Thriller","A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk2ZmViMDgtYjU2YS00OTJiLTg3YmYtYmY2MTY2NTliZThkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,86,7.9,"76,746",98,certified,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today.",http://www.rottentomatoes.com/m/conversation/,N/A,Nominated for 3 Oscars. Another 14 wins & 13 nominations.,,Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,USA,N/A,"Saks Fifth Avenue (384 Post Street, Union Square)","384 Post St, San Francisco, CA 94108, USA",37.7886037,-122.4081067,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Conversation.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Conversation.jpg
,,The Conversation,The Conversation,1974,movie,"Drama, Mystery, Thriller","A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that a couple he is spying on will be murdered.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDk2ZmViMDgtYjU2YS00OTJiLTg3YmYtYmY2MTY2NTliZThkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,86,7.9,"76,746",98,certified,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today.",http://www.rottentomatoes.com/m/conversation/,N/A,Nominated for 3 Oscars. Another 14 wins & 13 nominations.,,Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield,USA,N/A,One Embarcadero Center (Financial District),"1 Embarcadero Center, San Francisco, CA 94111, USA",37.7949973,-122.3994346,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/The Conversation.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/The Conversation.jpg
